target_ID	TAR_ID	drugbank_ID	target_name	kegg
1320	TAR01320	1563	Platelet glycoprotein Ib alpha chain	
1321	TAR01321	2283	Steroid Delta-isomerase	
1322	TAR01322	2560	Galactoside O-acetyltransferase	
1324	TAR01324	2557	Cap-specific mRNA	
1326	TAR01326	2638	Formate dehydrogenase H	
1327	TAR01327	5112	Benzoate 1,2-dioxygenase electron transfer component	
1328	TAR01328	2658	Catechol 1,2-dioxygenase	
1329	TAR01329	4331	Chemotaxis protein methyltransferase	
1330	TAR01330	2520	Ferrichrome-binding periplasmic protein	
1331	TAR01331	3466	Beta-lactam-inducible penicillin-binding protein	
1332	TAR01332	2448	Exoglucanase/xylanase [Includes: Exoglucanase	
1335	TAR01335	137	FolC bifunctional protein [Includes: Folylpolyglutamate synthase	
1338	TAR01338	2760	Mutator mutT protein	
1339	TAR01339	6184	D-alanyl-D-alanine carboxypeptidase dacC	
1341	TAR01341	3435	Arsenical pump-driving ATPase	
1342	TAR01342	2418	Arsenate reductase	
1343	TAR01343	5435	Deoxycytidylate 5-hydroxymethyltransferase	
1344	TAR01344	2794	Orotate phosphoribosyltransferase	
1345	TAR01345	2514	Phosphocarrier protein HPr	
1346	TAR01346	5305	Phosphoribosylaminoimidazole carboxylase ATPase subunit	
1347	TAR01347	4477	Dihydrolipoyl dehydrogenase	
1348	TAR01348	6743	Non-fluorescent flavoprotein	
1350	TAR01350	2590	Galactose-1-phosphate uridylyltransferase	
1351	TAR01351	6317	Respiratory nitrate reductase 1 alpha chain	
1353	TAR01353	3178	Formate acetyltransferase 1	
1354	TAR01354	6404	Rhomboid protease glpG	
1355	TAR01355	3254	Bifunctional protein putA [Includes: Proline dehydrogenase	
1358	TAR01358	5102	4-cresol dehydrogenase [hydroxylating] flavoprotein subunit	
1360	TAR01360	3416	Protein arsC	
1362	TAR01362	3577	Gamma-hemolysin component B	
1364	TAR01364	2416	Methionine aminopeptidase	
1366	TAR01366	4150	DNA gyrase subunit B	
1368	TAR01368	2331	HTH-type transcriptional regulator qacR	
1369	TAR01369	2944	N-acylneuraminate cytidylyltransferase	
1370	TAR01370	6457	1,2-dihydroxynaphthalene dioxygenase	
1372	TAR01372	6323	Naphthalene 1,2-dioxygenase subunit alpha	
1374	TAR01374	6324	Naphthalene 1,2-dioxygenase subunit beta	
1375	TAR01375	2378	Carboxymethylenebutenolidase	
1378	TAR01378	3237	Beta-lactamase OXA-2	
1380	TAR01380	3033	Lipoprotein mxiM	
1381	TAR01381	6569	Tryptophan synthase beta chain	
1383	TAR01383	3507	Chorismate synthase	
1385	TAR01385	2472	Voltage-gated potassium channel	
1388	TAR01388	5291	Glycogen synthase 1	
1389	TAR01389	6121	Penicillin-binding protein 2B	
1391	TAR01391	3351	Neocarzinostatin	
1392	TAR01392	3390	Aminoglycoside 3'-phosphotransferase	
1393	TAR01393	2796	Parathion hydrolase	
1395	TAR01395	5752	Photosystem Q(B) protein	
1397	TAR01397	3076	Antigen 85-C	
1398	TAR01398	5288	Shikimate kinase	
1401	TAR01401	3411	Cytochrome P450 121	
1404	TAR01404	2410	Deoxyuridine 5'-triphosphate nucleotidohydrolase	
1405	TAR01405	37	Probable arabinosyltransferase A	
1406	TAR01406	3138	3-oxoacyl-[acyl-carrier-protein] synthase 3	
1407	TAR01407	3601	Dihydropteroate synthase 1	
1408	TAR01408	4375	Glutamine synthetase 1	
1409	TAR01409	4386	Hemoglobin-like protein HbN	
1410	TAR01410	4994	Hemoglobin-like protein HbO	
1411	TAR01411	3205	Isocitrate lyase	
1414	TAR01414	4388	Aminoglycoside 2'-N-acetyltransferase	
1415	TAR01415	2242	Cyclopropane-fatty-acyl-phospholipid synthase 2	
1416	TAR01416	2532	Pantoate--beta-alanine ligase	
1417	TAR01417	2878	Probable serine/threonine-protein kinase pknB	
1418	TAR01418	4456	Inorganic polyphosphate/ATP-NAD kinase	
1419	TAR01419	5308	Preprotein translocase secA 1 subunit	
1420	TAR01420	3078	Regulator of ribonuclease activity A	
1421	TAR01421	208	DNA-directed RNA polymerase beta' chain	
1422	TAR01422	6637	Acyl carrier protein	
1423	TAR01423	2892	Acetylglutamate kinase	
1424	TAR01424	2525	3-phosphoshikimate 1-carboxyvinyltransferase	
1425	TAR01425	4443	Quinate/shikimate dehydrogenase	
1427	TAR01427	2922	Glycerol kinase	
1428	TAR01428	6505	ATP-dependent Clp protease proteolytic subunit	
1430	TAR01430	2909	Cytidylate kinase	
1431	TAR01431	3199	Phosphopantetheine adenylyltransferase	
1432	TAR01432	2270	Dephospho-CoA kinase	
1433	TAR01433	2688	Peptide deformylase	
1434	TAR01434	3271	Deoxyribose-phosphate aldolase	
1435	TAR01435	3000	N-acetylneuraminate lyase	
1436	TAR01436	6887	Disulfide bond formation protein B	
1438	TAR01438	3325	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	
1441	TAR01441	3204	Thiosulfate sulfurtransferase glpE	
1442	TAR01442	4662	Glucokinase	
1443	TAR01443	3175	Glutamate--cysteine ligase	
1444	TAR01444	5439	33 kDa chaperonin	
1445	TAR01445	5315	Chaperone protein htpG	
1448	TAR01448	3467	Methylglyoxal synthase	
1449	TAR01449	2939	Peptide methionine sulfoxide reductase msrA	
1451	TAR01451	2306	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	
1453	TAR01453	2949	Glucosamine-6-phosphate deaminase	
1454	TAR01454	3516	Aspartate carbamoyltransferase catalytic chain	
1455	TAR01455	2750	Aspartate 1-decarboxylase	
1456	TAR01456	2803	Pyridoxine 5'-phosphate synthase	
1457	TAR01457	2757	Inorganic pyrophosphatase	
1458	TAR01458	2632	Adenylosuccinate synthetase	
1459	TAR01459	2775	Dihydroorotate dehydrogenase	
1461	TAR01461	818	50S ribosomal protein L10	
1462	TAR01462	176	30S ribosomal protein S10	
1463	TAR01463	308	30S ribosomal protein S12	
1464	TAR01464	6208	30S ribosomal protein S13	
1465	TAR01465	6209	30S ribosomal protein S19	
1466	TAR01466	22	30S ribosomal protein S4	
1467	TAR01467	140	30S ribosomal protein S9	
1469	TAR01469	512	DNA-directed RNA polymerase alpha chain	
1470	TAR01470	6531	Ribosome-recycling factor	
1471	TAR01471	3149	Ribosome recycling factor	
1472	TAR01472	2727	S-adenosylmethionine synthetase	
1474	TAR01474	2463	Transaldolase B	
1477	TAR01477	5443	UPF0189 protein ymdB	
1478	TAR01478	2877	Threonyl-tRNA synthetase	
1479	TAR01479	6831	Leucyl/phenylalanyl-tRNA--protein transferase	
1480	TAR01480	6463	Fumarate reductase subunit C	
1481	TAR01481	6464	Fumarate reductase subunit D	
1482	TAR01482	6206	DNA-directed RNA polymerase subunit beta'	
1484	TAR01484	2528	Fatty acid metabolism regulator protein	
1485	TAR01485	2908	Protein yceI	
1486	TAR01486	3715	Outer membrane protein A precursor	
1487	TAR01487	6474	Outer membrane protein W	
1488	TAR01488	3720	Outer membrane protein X precursor	
1489	TAR01489	3713	Phospholipase A1 precursor	
1490	TAR01490	3755	Nucleoside-specific channel-forming protein tsx precursor	
1491	TAR01491	889	3-oxoacyl-[acyl-carrier-protein] synthase 1	
1492	TAR01492	3792	KHG/KDPG aldolase [Includes: 4-hydroxy-2-oxoglutarate aldolase	
1493	TAR01493	6273	DNA polymerase III subunit beta	
1494	TAR01494	3736	Glyceraldehyde-3-phosphate dehydrogenase A	
1495	TAR01495	3759	Glutathione S-transferase	
1496	TAR01496	3711	Arabinose operon regulatory protein	
1497	TAR01497	3669	Ribokinase	
1498	TAR01498	6869	P-protein	
1499	TAR01499	3799	Hypoxanthine phosphoribosyltransferase	
1501	TAR01501	3767	Thioredoxin reductase	
1502	TAR01502	3725	Lactaldehyde reductase	
1504	TAR01504	3701	Beta-lactamase SHV-2 precursor	
1506	TAR01506	888	3-oxoacyl-[acyl-carrier-protein] synthase 2	
1507	TAR01507	3693	Fructose-bisphosphate aldolase class 2	
1508	TAR01508	3727	Tagatose-1,6-bisphosphate aldolase agaY	
1509	TAR01509	3721	2-amino-3-ketobutyrate coenzyme A ligase	
1510	TAR01510	3688	Branched-chain-amino-acid aminotransferase	
1511	TAR01511	3705	L-fuculose phosphate aldolase	
1512	TAR01512	3676	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	
1513	TAR01513	3702	ATP synthase B chain	
1514	TAR01514	3670	Soluble cytochrome b562 precursor	
1516	TAR01516	3729	Citrate synthase	
1517	TAR01517	3777	ATP-dependent Clp protease ATP-binding subunit clpA	
1518	TAR01518	3700	Cytochrome c-552 precursor	
1519	TAR01519	3683	Purine nucleoside phosphorylase deoD-type	
1520	TAR01520	3692	Coenzyme A biosynthesis bifunctional protein coaBC	
1523	TAR01523	3793	Aspartate ammonia-lyase	
1524	TAR01524	5725	Succinate dehydrogenase flavoprotein subunit	
1525	TAR01525	6349	Succinate dehydrogenase hydrophobic membrane anchor subunit	
1526	TAR01526	6462	Fumarate reductase iron-sulfur subunit	
1528	TAR01528	3724	Protein methyltransferase hemK	
1529	TAR01529	3685	Catabolite gene activator	
1530	TAR01530	3718	Hydrogen peroxide-inducible genes activator	
1531	TAR01531	3687	Beta-lactamase SHV-1 precursor	
1532	TAR01532	6691	Beta-lactamase SHV-1	
1534	TAR01534	4155	Peptidoglycan synthetase ftsI	
1535	TAR01535	3686	Acyl-CoA thioesterase I precursor	
1536	TAR01536	3699	AMP nucleosidase	
1538	TAR01538	3690	Class B acid phosphatase precursor	
1539	TAR01539	3695	Chemotaxis protein cheY	
1540	TAR01540	3760	Penicillin-binding protein 5 precursor	
1541	TAR01541	4252	Penicillin-binding protein 5	
1542	TAR01542	3741	D-galactose-binding periplasmic protein precursor	
1543	TAR01543	6886	Thiol:disulfide interchange protein dsbA	
1544	TAR01544	3781	Thiol:disulfide interchange protein dsbC precursor	
1545	TAR01545	3794	Osmolarity sensor protein envZ	
1546	TAR01546	3772	3-oxoacyl-[acyl-carrier-protein] reductase	
1547	TAR01547	6632	Formate dehydrogenase, nitrate-inducible, cytochrome b556(fdn) subunit	
1548	TAR01548	3709	Glycerol uptake facilitator protein	
1549	TAR01549	3708	Glucarate dehydratase	
1550	TAR01550	3671	7-alpha-hydroxysteroid dehydrogenase	
1551	TAR01551	3668	Maltose-binding periplasmic protein precursor	
1553	TAR01553	3679	MTA/SAH nucleosidase	
1555	TAR01555	3783	UPF0076 protein yjgF	
1556	TAR01556	3780	Lipoprotein nlpI precursor	
1557	TAR01557	3675	Pyruvate dehydrogenase E1 component	
1558	TAR01558	3766	Pyridoxamine 5'-phosphate oxidase	
1559	TAR01559	3704	Spermidine/putrescine-binding periplasmic protein precursor	
1561	TAR01561	3717	Glycine betaine-binding periplasmic protein precursor	
1563	TAR01563	6207	30S ribosomal protein S14	
1564	TAR01564	3694	Phosphate-binding protein pstS precursor	
1565	TAR01565	3691	Soluble lytic murein transglycosylase precursor	
1566	TAR01566	3712	Single-stranded DNA-binding protein	
1567	TAR01567	3710	Acyl-CoA thioesterase 2	
1570	TAR01570	3672	UDP-glucose 6-dehydrogenase	
1571	TAR01571	3719	Inosine-5'-monophosphate dehydrogenase	
1572	TAR01572	3696	Streptopain precursor	
1573	TAR01573	3677	Penicillin-insensitive murein endopeptidase precursor	
1575	TAR01575	3808	Dihydropteroate synthase 2	
1579	TAR01579	3735	NAD(P) transhydrogenase subunit alpha part 1	
1580	TAR01580	3778	NAD(P) transhydrogenase subunit beta	
1582	TAR01582	5770	Blasticidin-S deaminase	
1583	TAR01583	3744	Endoglucanase SS precursor	
1584	TAR01584	1072	Granzyme B	
1587	TAR01587	2925	Long-chain fatty acid transport protein	
1588	TAR01588	6581	Endo-1,4-beta-xylanase Z	
1590	TAR01590	260	Cytochrome P450 51	
1591	TAR01591	2453	Alanine racemase	
1592	TAR01592	2377	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	
1593	TAR01593	2324	Botulinum neurotoxin type B	
1594	TAR01594	312	Tubulin beta chain	
1595	TAR01595	5293	Shikimate kinase 2	
1596	TAR01596	5081	L-aspartate oxidase	
1597	TAR01597	5575	Short tail fiber protein	
1598	TAR01598	2351	Hut operon positive regulatory protein	
1600	TAR01600	2647	RNA-directed RNA polymerase	
1601	TAR01601	6318	Respiratory nitrate reductase 1 beta chain	
1602	TAR01602	6319	Respiratory nitrate reductase 1 gamma chain	
1603	TAR01603	4314	Modification methylase PvuII	
1604	TAR01604	2630	Glucose-6-phosphate 1-dehydrogenase	
1605	TAR01605	3404	Exotoxin A	
1606	TAR01606	2726	Mandelate racemase	
1608	TAR01608	2619	6-phospho-beta-galactosidase	
1609	TAR01609	5266	Activator of	
1611	TAR01611	3367	GDP-mannose 6-dehydrogenase	
1612	TAR01612	2887	Chitinase B	
1613	TAR01613	5281	Plasmid segregation protein parM	
1614	TAR01614	5574	Invasin	
1617	TAR01617	2385	Penicillin acylase	
1618	TAR01618	24	Thymidylate synthase	
1620	TAR01620	2237	Gag-Pol polyprotein	
1622	TAR01622	2372	Bifunctional tail protein	
1623	TAR01623	3140	Hemagglutinin-neuraminidase	
1625	TAR01625	2257	Uridine phosphorylase	
1627	TAR01627	2245	Xylose isomerase	
1629	TAR01629	2758	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	
1630	TAR01630	3164	Biotin synthase	
1631	TAR01631	3265	8-amino-7-oxononanoate synthase	
1632	TAR01632	2334	Dethiobiotin synthetase	
1633	TAR01633	2957	Carboxylesterase bioH	
1634	TAR01634	2935	Methionine synthase	
1635	TAR01635	3395	Iron(III) dicitrate transport protein fecA	
1637	TAR01637	5060	Intron-associated endonuclease 1	
1638	TAR01638	2677	Glucose-6-phosphate isomerase B	
1639	TAR01639	2728	Glucan 1,4-alpha-maltotetraohydrolase	
1640	TAR01640	3270	Elongation factor G	
1641	TAR01641	3336	C4-dicarboxylate transport transcriptional regulatory protein dctD	
1642	TAR01642	3153	Quinoprotein glucose dehydrogenase-B	
1643	TAR01643	3168	Beta-lactamase OXA-1	
1644	TAR01644	3387	3-hydroxy-3-methylglutaryl-coenzyme A reductase	
1648	TAR01648	4310	rRNA adenine N-6-methyltransferase	
1649	TAR01649	4671	Endoglucanase C	
1650	TAR01650	6840	Virulence sensor histidine kinase phoQ	
1651	TAR01651	2967	CDP-paratose 2-epimerase	
1652	TAR01652	3047	Ribose-phosphate pyrophosphokinase	
1654	TAR01654	4448	L-2-hydroxyisocaproate dehydrogenase	
1655	TAR01655	4332	Modification methylase TaqI	
1656	TAR01656	2340	Beta-lactamase PSE-2	
1659	TAR01659	2653	Modification methylase RsrI	
1660	TAR01660	2781	Pseudolysin	
1661	TAR01661	4907	Cytochrome c-L	
1662	TAR01662	2845	Bifunctional P-450:NADPH-P450 reductase	
1663	TAR01663	2317	UDP-N-acetylmuramoylalanine--D-glutamate ligase	
1664	TAR01664	3446	NADP-dependent alcohol dehydrogenase	
1665	TAR01665	2985	Xaa-Pro aminopeptidase	
1666	TAR01666	2897	ATP-dependent DNA helicase recQ	
1667	TAR01667	2466	Tyrosine-protein phosphatase yopH	
1669	TAR01669	2461	D-alanyl-D-alanine carboxypeptidase	
1671	TAR01671	6854	Protease 1	
1673	TAR01673	2683	Mono-ADP-ribosyltransferase C3	
1674	TAR01674	2717	Folylpolyglutamate synthase	
1675	TAR01675	3114	Deoxycytidylate deaminase	
1676	TAR01676	2555	Pol polyprotein	
1677	TAR01677	5189	Trimethylamine dehydrogenase	
1678	TAR01678	2286	Isocitrate dehydrogenase [NADP]	
1679	TAR01679	2369	Photoactive yellow protein	
1680	TAR01680	2424	L-lactate dehydrogenase	
1682	TAR01682	6930	Endoglucanase H	
1683	TAR01683	2284	Adenylate kinase	
1684	TAR01684	311	RNA-directed RNA polymerase catalytic subunit	
1685	TAR01685	4531	Putative ketoacyl reductase	
1686	TAR01686	3132	Tryptophan synthase alpha chain	
1687	TAR01687	5095	Putidaredoxin reductase	
1688	TAR01688	2740	2,2-dialkylglycine decarboxylase	
1689	TAR01689	685	Oxygen-insensitive NADPH nitroreductase	
1690	TAR01690	6717	30S ribosomal protein S7	
1692	TAR01692	6678	Colicin I receptor	
1693	TAR01693	3130	Minor core protein lambda-3	
1695	TAR01695	6551	Fumarate reductase cytochrome b subunit	
1696	TAR01696	6011	Chymotrypsinogen B	
1697	TAR01697	3401	D-2-hydroxyisocaproate dehydrogenase	
1699	TAR01699	4426	Glyceraldehyde-3-phosphate dehydrogenase	
1700	TAR01700	4692	A/G-specific adenine glycosylase	
1701	TAR01701	3458	Sulfite reductase [NADPH] hemoprotein beta-component	
1702	TAR01702	3010	Regulatory protein blaR1	
1703	TAR01703	3334	Deacetoxycephalosporin C synthetase	
1706	TAR01706	2714	Chorismate mutase	
1707	TAR01707	2645	Endoglucanase	
1708	TAR01708	5107	Alkyl hydroperoxide reductase subunit F	
1709	TAR01709	2978	Maltogenic alpha-amylase	
1710	TAR01710	2564	Glucan 1,4-alpha-maltohexaosidase	
1711	TAR01711	2879	4-hydroxythreonine-4-phosphate dehydrogenase	
1713	TAR01713	3023	DNA polymerase I, thermostable	
1714	TAR01714	4500	L-lactate dehydrogenase 2	
1715	TAR01715	6593	Immunoglobulin G-binding protein G	
1716	TAR01716	3101	Glucose-1-phosphatase	
1717	TAR01717	2744	D-alanine aminotransferase	
1718	TAR01718	2831	3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase	
1719	TAR01719	5645	DNA topoisomerase 4 subunit B	
1720	TAR01720	3089	Lipase 1	
1721	TAR01721	6367	Uncharacterized protein PA1000	
1723	TAR01723	2357	Benzoylformate decarboxylase	
1724	TAR01724	5180	L(+)-mandelate dehydrogenase	
1725	TAR01725	3273	Spo0B-associated GTP-binding protein	
1726	TAR01726	3093	Catalase HPII	
1727	TAR01727	3125	Protease synthase and sporulation negative regulatory protein PAI 1	
1729	TAR01729	5587	Iron(III)-binding periplasmic protein	
1730	TAR01730	694	Matrix protein 2	
1731	TAR01731	4329	Uroporphyrinogen-III C-methyltransferase	
1732	TAR01732	3305	Precorrin-8X methylmutase	
1733	TAR01733	5073	Ferredoxin--NADP reductase	
1734	TAR01734	3364	ATP synthase C chain, sodium ion specific	
1736	TAR01736	1998	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	
1737	TAR01737	3289	Beta-glucosidase A	
1739	TAR01739	2801	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	
1740	TAR01740	2746	4-aminobutyrate aminotransferase	
1741	TAR01741	4794	Phosphoenolpyruvate carboxykinase [ATP]	
1742	TAR01742	2280	Listeriolysin regulatory protein	
1743	TAR01743	3454	Esterase	
1744	TAR01744	4817	Sucrose porin	
1745	TAR01745	4680	Amicyanin	
1746	TAR01746	2799	Glyceraldehyde-3-phosphate dehydrogenase, glycosomal	
1747	TAR01747	6864	Methylamine dehydrogenase light chain	
1748	TAR01748	2268	Cholesterol oxidase	
1750	TAR01750	5712	Methane monooxygenase component A alpha chain	
1751	TAR01751	2381	Dihydrofolate reductase	
1752	TAR01752	2756	Geranyltranstransferase	
1753	TAR01753	3450	Pyruvate, phosphate dikinase	
1754	TAR01754	3560	Gentamicin 3'-acetyltransferase	
1755	TAR01755	2915	Sensor protein fixL	
1756	TAR01756	5607	Indole-3-pyruvate decarboxylase	
1757	TAR01757	5568	Endoglucanase C307	
1758	TAR01758	2852	DNA mismatch repair protein mutL	
1759	TAR01759	4054	Glycine cleavage system H protein, mitochondrial	
1760	TAR01760	5046	Ecotin	
1761	TAR01761	5644	Sensor protein phoQ	
1762	TAR01762	6588	Methionyl-tRNA formyltransferase	
1763	TAR01763	3009	Beta-glucanase	
1764	TAR01764	5554	D-galactose-binding periplasmic protein	
1765	TAR01765	342	P protein [Includes: DNA-directed DNA polymerase	
1766	TAR01766	3189	High-molecular-weight cytochrome c	
1767	TAR01767	2810	Dr hemagglutinin structural subunit	
1768	TAR01768	6659	Biotin carboxylase	
1769	TAR01769	819	Penicillin-binding protein 4	
1770	TAR01770	2890	Nuclease P1	
1773	TAR01773	3127	Nitrite reductase	
1774	TAR01774	2842	Glutamate-1-semialdehyde 2,1-aminomutase	
1776	TAR01776	2720	Copper-containing nitrite reductase	
1777	TAR01777	2815	Thiaminase-2	
1778	TAR01778	2844	Regulatory protein tenI	
1779	TAR01779	6777	Transcriptional activator protein lasR	
1780	TAR01780	5454	Internalin-A	
1781	TAR01781	2968	Lipase	
1782	TAR01782	3394	Cytosine deaminase	
1783	TAR01783	6557	Lactaldehyde dehydrogenase	
1784	TAR01784	2243	Beta-lactamase type II	
1785	TAR01785	4318	Siroheme synthase	
1786	TAR01786	3564	Orotidine 5'-phosphate decarboxylase	
1788	TAR01788	5570	Endoglucanase E-4	
1790	TAR01790	3177	dTDP-glucose 4,6-dehydratase	
1791	TAR01791	3598	dTDP-4-dehydrorhamnose reductase	
1792	TAR01792	3478	Glucose-1-phosphate thymidylyltransferase	
1793	TAR01793	3028	dTDP-4-dehydrorhamnose 3,5-epimerase	
1794	TAR01794	4677	Glucose-1-phosphate cytidylyltransferase	
1795	TAR01795	3108	CDP-glucose 4,6-dehydratase	
1798	TAR01798	2741	Chorismate--pyruvate lyase	
1801	TAR01801	2297	Genome polyprotein	
1803	TAR01803	752	Large structural protein	
1804	TAR01804	6427	Light-harvesting protein B-800/850 alpha chain	
1805	TAR01805	6428	Light-harvesting protein B-800/850 beta chain	
1807	TAR01807	2417	Chloramphenicol acetyltransferase	
1809	TAR01809	2634	Aliphatic amidase expression-regulating protein	
1811	TAR01811	5610	Transketolase 1	
1812	TAR01812	5164	Pyrroloquinoline-quinone synthase	
1813	TAR01813	2991	Glycerol-3-phosphate cytidylyltransferase	
1814	TAR01814	2589	Alkaline protease	
1815	TAR01815	2786	Acetolactate synthase, catabolic	
1816	TAR01816	2608	UDP-N-acetylglucosamine 2-epimerase	
1821	TAR01821	2712	Deoxycytidine triphosphate deaminase	
1822	TAR01822	5358	Aminodeoxychorismate lyase	
1823	TAR01823	5277	Preprotein translocase subunit secA	
1824	TAR01824	2823	Trypanothione reductase	
1825	TAR01825	2561	Queuine tRNA-ribosyltransferase	
1826	TAR01826	6765	3-ketoacyl-CoA thiolase	
1827	TAR01827	6764	Fatty acid oxidation complex subunit alpha	
1829	TAR01829	3180	Candidapepsin-2	
1830	TAR01830	621	Periplasmic [Fe] hydrogenase 1	
1831	TAR01831	4626	O-succinylbenzoate synthase	
1832	TAR01832	6835	50S ribosomal protein L11	
1834	TAR01834	2853	14 kDa fatty acid-binding protein	
1835	TAR01835	6595	Lantibiotic nisin-Z	
1836	TAR01836	2349	Subtilisin Savinase	
1837	TAR01837	2454	Glucan 1,3-beta-glucosidase	
1838	TAR01838	3452	47 kDa membrane antigen	
1839	TAR01839	2942	Sialidase	
1841	TAR01841	5750	Lantibiotic cinnamycin	
1842	TAR01842	6863	Methylamine dehydrogenase heavy chain	
1846	TAR01846	5170	Epidermin decarboxylase	
1847	TAR01847	4869	Major capsid protein	
1848	TAR01848	4545	Molybdopterin-converting factor subunit 2	
1850	TAR01850	2293	Cyclomaltodextrin glucanotransferase	
1851	TAR01851	3109	Phenylalanine-4-hydroxylase	
1852	TAR01852	3099	Tyrosine phenol-lyase	
1854	TAR01854	3184	3-methyl-2-oxobutanoate hydroxymethyltransferase	
1856	TAR01856	2429	Putrescine-binding periplasmic protein	
1857	TAR01857	4803	3-mercaptopyruvate sulfurtransferase	
1858	TAR01858	3307	Acriflavine resistance protein B	
1860	TAR01860	3500	Putative family 31 glucosidase yicI	
1861	TAR01861	3024	Crotonobetainyl-CoA:carnitine CoA-transferase	
1862	TAR01862	2439	Alpha,alpha-trehalose-phosphate synthase [UDP-forming]	
1863	TAR01863	3258	Mannosyl-oligosaccharide alpha-1,2-mannosidase	
1864	TAR01864	2958	Probable tautomerase ydcE	
1865	TAR01865	3821	Low affinity immunoglobulin gamma Fc region receptor II-c	
1866	TAR01866	3463	GDP-L-fucose synthetase	
1867	TAR01867	3197	GDP-mannose mannosyl hydrolase	
1868	TAR01868	3419	Rhamnulose-1-phosphate aldolase	
1869	TAR01869	3422	L-rhamnose isomerase	
1870	TAR01870	3085	Molybdopterin-guanine dinucleotide biosynthesis protein A	
1873	TAR01873	5599	3-carboxy-cis,cis-muconate cycloisomerase	
1874	TAR01874	6477	Porin D	
1875	TAR01875	4455	Glycerol dehydrogenase	
1877	TAR01877	2693	Heat-labile enterotoxin B chain	
1879	TAR01879	4801	Diphtheria toxin repressor	
1880	TAR01880	4502	Formate dehydrogenase	
1881	TAR01881	2817	Phosphoribosylglycinamide formyltransferase 2	
1882	TAR01882	2828	Squalene--hopene cyclase	
1883	TAR01883	5493	Tyrosine aminotransferase	
1885	TAR01885	6881	Nickel-binding periplasmic protein	
1886	TAR01886	4695	UPF0124 protein yfiH	
1887	TAR01887	3090	Chitosanase	
1888	TAR01888	6663	Transcriptional activator protein traR	
1890	TAR01890	6423	Light-harvesting protein B-800/820 alpha chain	
1891	TAR01891	6424	Light-harvesting protein B-800/820 beta chain	
1893	TAR01893	4875	Fusion glycoprotein F0	
1896	TAR01896	2926	Bifunctional PGK/TIM [Includes: Phosphoglycerate kinase	
1897	TAR01897	5469	Head decoration protein	
1898	TAR01898	2425	Aspartyl-tRNA synthetase	
1899	TAR01899	3402	HTH-type transcriptional regulator treR	
1900	TAR01900	3553	Aconitate hydratase 2	
1901	TAR01901	4871	Endo-beta-N-acetylglucosaminidase F3	
1902	TAR01902	3365	Beta-amylase	
1903	TAR01903	3541	High affinity ribose transport protein rbsD	
1904	TAR01904	3578	Protein crcA	
1905	TAR01905	4440	NADH peroxidase	
1906	TAR01906	2470	Pyruvate oxidase	
1907	TAR01907	5643	General secretion pathway protein E	
1908	TAR01908	2248	Malate synthase G	
1909	TAR01909	3015	Pur operon repressor	
1910	TAR01910	2529	Alpha-ketoglutarate-dependent taurine dioxygenase	
1911	TAR01911	2336	2,3-diketo-L-gulonate reductase	
1912	TAR01912	2440	Endoglucanase F	
1913	TAR01913	2802	Endoglucanase G	
1914	TAR01914	3133	UDP-galactopyranose mutase	
1915	TAR01915	3424	Proclavaminate amidinohydrolase	
1916	TAR01916	6841	Lipase estA	
1917	TAR01917	5075	Sulfite reductase [NADPH] flavoprotein alpha-component	
1918	TAR01918	3335	Probable GTP-binding protein engB	
1919	TAR01919	2936	Oxygen-insensitive NAD(P)H nitroreductase	
1920	TAR01920	5559	Neopullulanase	
1922	TAR01922	3432	Multidrug-efflux transporter 1 regulator	
1924	TAR01924	4577	4'-phosphopantetheinyl transferase sfp	
1925	TAR01925	3021	D-allose-binding periplasmic protein	
1926	TAR01926	6592	Probable L-ascorbate-6-phosphate lactonase ulaG	
1927	TAR01927	2303	3-keto-L-gulonate-6-phosphate decarboxylase ulaD	
1928	TAR01928	3281	Isoaspartyl dipeptidase	
1929	TAR01929	3421	Hydroxyethylthiazole kinase	
1930	TAR01930	2428	Thiamine-phosphate pyrophosphorylase	
1931	TAR01931	3523	Spore coat polysaccharide biosynthesis protein spsA	
1932	TAR01932	6826	Bacilysin biosynthesis protein bacB	
1933	TAR01933	3472	Phosphate acetyltransferase	
1934	TAR01934	3102	Flavohemoprotein	
1935	TAR01935	2961	Porin	
1936	TAR01936	5694	Transcription antiterminator licT	
1937	TAR01937	4524	Mannose-6-phosphate isomerase	
1938	TAR01938	4472	Glucose 1-dehydrogenase	
1939	TAR01939	6794	Uncharacterized lipoprotein ybbD	
1940	TAR01940	2380	Monomeric sarcosine oxidase	
1941	TAR01941	2271	2,3-dihydroxybenzoate-AMP ligase	
1942	TAR01942	5247	Endo-1,4-beta-xylanase	
1943	TAR01943	2966	PyrR bifunctional protein [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase	
1944	TAR01944	6511	Urease subunit alpha	
